image_id,source_dataset,filepath,original_path,original_class,unified_class,label,group_id,specimen_id,stratum,fold
mendeley-3e04038ed961,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065858.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065858.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-4f09627a0680,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065900.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065900.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-b930b5a5490e,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065909.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065909.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-7e6b4c59c83d,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065910.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065910.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-a5af42efd903,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065911.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065911.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-925326fe9205,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065913.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065913.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-714d66a8db98,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065914.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065914.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-200893338c3b,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065915.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065915.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-898e252cf136,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065916.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065916.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-c9fe39c0ec81,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065918.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065918.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-6978e8129962,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065918_01.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065918_01.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-76d61cc6e663,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065919.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065919.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
mendeley-54c8337b3259,mendeley,data/raw/mendeley/Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065920.jpg,Bacterial Red Diseases/Grass_carp_(Ctenopharyngodon idella)/Fish_40/IMG20260212065920.jpg,Bacterial Red Diseases,Bacterial Red Disease,0,mendeley-05659807df05,Fish_40,Bacterial Red Disease|mendeley,1
roboflow-d03e11a2dd86,roboflow,data/raw/roboflow/valid/Bacterial Red disease/Bacterial-Red-disease-35-_jpg.rf.271d0fc22f5bbba0942548c118e492c2.jpg,valid/Bacterial Red disease/Bacterial-Red-disease-35-_jpg.rf.271d0fc22f5bbba0942548c118e492c2.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-6d1b29b6184f,,Bacterial Red Disease|roboflow,1
roboflow-fb650b9f11a2,roboflow,data/raw/roboflow/valid/Bacterial Red disease/Bacterial-Red-disease-4-_jpeg.rf.cdd0a4cc8807bf7b7ddaed01fd53a7a7.jpg,valid/Bacterial Red disease/Bacterial-Red-disease-4-_jpeg.rf.cdd0a4cc8807bf7b7ddaed01fd53a7a7.jpg,Bacterial Red disease,Bacterial Red Disease,0,current_freshwater-6d1b29b6184f,,Bacterial Red Disease|roboflow,1
current_freshwater-fc009c68d85c,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_112.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_112.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-fc009c68d85c,,Aeromoniasis|current_freshwater,1
current_freshwater-8156cf8fd5c8,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_210.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_210.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-8156cf8fd5c8,,Aeromoniasis|current_freshwater,1
current_freshwater-40d7b9d5f2ee,current_freshwater,data/raw/current_freshwater/test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_45.jpg,test_split/Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_45.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-40d7b9d5f2ee,,Aeromoniasis|current_freshwater,1
current_freshwater-755b0afa4ac0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_114.jpeg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_114.jpeg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-755b0afa4ac0,,Aeromoniasis|current_freshwater,1
current_freshwater-0b185ced6b6e,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_164.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_164.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-0b185ced6b6e,,Aeromoniasis|current_freshwater,1
current_freshwater-ef55bb67ec21,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_167.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_167.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-ef55bb67ec21,,Aeromoniasis|roboflow,1
current_freshwater-b913d32466a4,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_169.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_169.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-349f76f2f23d,,Aeromoniasis|current_freshwater,1
current_freshwater-8823861105ee,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_226.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_226.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-8823861105ee,,Aeromoniasis|current_freshwater,1
current_freshwater-88e792f043c2,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_232.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_232.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-88e792f043c2,,Aeromoniasis|current_freshwater,1
current_freshwater-8dffb83d1799,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_238.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_238.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-8dffb83d1799,,Aeromoniasis|current_freshwater,1
current_freshwater-ccdcb5772abb,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_27.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_27.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-ccdcb5772abb,,Aeromoniasis|current_freshwater,1
current_freshwater-a45bc223d41d,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_30.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_30.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-a45bc223d41d,,Aeromoniasis|current_freshwater,1
current_freshwater-05ae5d67f39e,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_64.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_64.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-05ae5d67f39e,,Aeromoniasis|current_freshwater,1
current_freshwater-45596d919b16,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_70.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_70.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-45596d919b16,,Aeromoniasis|current_freshwater,1
current_freshwater-5d597fe7afec,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_97.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_97.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-5d597fe7afec,,Aeromoniasis|current_freshwater,1
current_freshwater-93a70cfc0a25,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_10.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_10.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-88e792f043c2,,Aeromoniasis|current_freshwater,1
current_freshwater-a22a0cd8da20,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_135.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_135.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-349f76f2f23d,,Aeromoniasis|current_freshwater,1
current_freshwater-51a776e332b0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_170.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_170.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-51a776e332b0,,Aeromoniasis|current_freshwater,1
current_freshwater-ca7632f8ce94,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_171.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_171.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-ca7632f8ce94,,Aeromoniasis|current_freshwater,1
current_freshwater-d24a67d914a0,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_188.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_188.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-d24a67d914a0,,Aeromoniasis|current_freshwater,1
current_freshwater-b8b54a233745,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_197.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_197.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-b8b54a233745,,Aeromoniasis|current_freshwater,1
current_freshwater-1532a86acabf,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_201.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_201.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-1532a86acabf,,Aeromoniasis|current_freshwater,1
current_freshwater-216c7fb346df,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_215.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_215.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-216c7fb346df,,Aeromoniasis|current_freshwater,1
current_freshwater-ad4d18b76617,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_217.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_217.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-ad4d18b76617,,Aeromoniasis|current_freshwater,1
current_freshwater-349f76f2f23d,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_233.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_233.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-349f76f2f23d,,Aeromoniasis|current_freshwater,1
current_freshwater-3785bc2028d6,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_240.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_240.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-3785bc2028d6,,Aeromoniasis|current_freshwater,1
current_freshwater-eb2a869c5744,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_245.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_245.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-eb2a869c5744,,Aeromoniasis|current_freshwater,1
current_freshwater-36f8a22e81c3,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_249.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_249.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-36f8a22e81c3,,Aeromoniasis|current_freshwater,1
current_freshwater-ab55d522be2a,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_257.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_257.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-ab55d522be2a,,Aeromoniasis|current_freshwater,1
current_freshwater-687d1bf893f7,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_270.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_270.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-687d1bf893f7,,Aeromoniasis|current_freshwater,1
current_freshwater-c7443f094637,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_50.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_50.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-c7443f094637,,Aeromoniasis|current_freshwater,1
current_freshwater-02ff26968439,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_65.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_65.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-02ff26968439,,Aeromoniasis|current_freshwater,1
current_freshwater-4c61a1e2a0c1,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_82.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_82.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-4c61a1e2a0c1,,Aeromoniasis|current_freshwater,1
current_freshwater-6d3e31f1bbaf,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_91.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_91.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-6d3e31f1bbaf,,Aeromoniasis|current_freshwater,1
current_freshwater-7ac55a63f8af,current_freshwater,data/raw/current_freshwater/train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_93.jpg,train_split/Bacterial diseases - Aeromoniasis/Bacterial diseases - Aeromoniasis_aug_93.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-7ac55a63f8af,,Aeromoniasis|current_freshwater,1
roboflow-70e21ce02455,roboflow,data/raw/roboflow/test/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-3-_jpeg.rf.9c026983b669525d234f4c9b364bd0fd.jpg,test/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-3-_jpeg.rf.9c026983b669525d234f4c9b364bd0fd.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-755b0afa4ac0,,Aeromoniasis|current_freshwater,1
roboflow-3cedb6f5615c,roboflow,data/raw/roboflow/test/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-30-_jpg.rf.a7ca6922d7a5e2e2205c4a8795b6b6e4.jpg,test/Bacterial diseases - Aeromoniasis/Bacterial-diseases-Aeromoniasis-30-_jpg.rf.a7ca6922d7a5e2e2205c4a8795b6b6e4.jpg,Bacterial diseases - Aeromoniasis,Aeromoniasis,1,current_freshwater-ef55bb67ec21,,Aeromoniasis|roboflow,1
